ID,Price,Bedroom amount,Bathroom amount,Area,Floor amount,Air conditioner,BBQ,Receptionists,GYM,Garden,Library,Park,Playground,Guard,Pool,Tennis court,Wifi,Location,Type,Near transport,Furnished
f7355584-5247-45f0-823a-c97671e653dc,12500000000,4,4,0,3,0,1,1,1,1,1,0,1,1,1,1,1,ho-chi-minh,houses,0,fully
1c1eac64-3404-43ea-bc17-34e69b0363c2,6600000000,3,4,141.0,3,0,0,0,0,0,0,0,0,0,0,0,1,ho-chi-minh,houses,0,fully
88bb2216-534c-468c-a37d-ae52e2c819aa,7500000000,3,3,118.0,4,0,1,1,1,1,1,0,1,1,1,1,1,ho-chi-minh,houses,0,fully
20e83c54-1ce6-4e57-a0c4-451f501bc4bb,43000000000,10,20,153.0,8,0,1,1,1,1,1,0,1,1,1,1,1,ho-chi-minh,houses,0,fully
1b0cef93-b199-4071-aa3a-2b44feb5dd4a,4000000000,4,4,56.0,3,0,1,1,1,1,1,0,1,1,1,1,1,ho-chi-minh,houses,0,fully
5118aab1-c14e-4332-88e7-d248a083f110,18000000000,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,ho-chi-minh,houses,0,fully
f9304f36-5d9e-4b23-939b-8bc8754d9caa,8100000000,3,3,48.0,4,0,1,1,1,1,1,0,1,1,1,1,1,ho-chi-minh,houses,0,fully
fa322a72-768c-4404-aa86-6c502656b4a3,5400000000,4,4,58.0,4,0,1,1,1,1,1,0,1,1,1,1,1,ho-chi-minh,houses,0,fully
3290128f-cde8-487f-abe4-ada160f36ac0,120000000000,1,1,415.0,1,0,1,1,1,1,1,0,1,1,1,1,1,ho-chi-minh,houses,0,fully
3406bef9-fb2e-42f9-8cef-61c1b7277bb8,5000000000,4,4,31.0,4,0,1,1,1,1,1,0,1,1,1,1,1,ho-chi-minh,houses,0,fully
8cdb24d0-dc44-4adf-8bc0-397cbb870bb7,4800000000,3,3,71.0,3,0,1,1,1,1,1,0,1,1,1,1,1,ho-chi-minh,houses,0,fully
7eecbef3-58ac-4e98-90d8-a1419cab6008,16500000000,7,7,146.0,4,0,1,1,1,1,1,0,1,1,1,1,1,ho-chi-minh,houses,0,fully
85db0995-fa02-49aa-b4e4-1ae93d56ea55,8199999999,3,3,31.0,4,0,1,1,1,1,1,0,1,1,1,1,1,ho-chi-minh,houses,0,fully
8d461227-0fad-46b8-b95a-ffb2a71a0a2b,43000000000,2,2,168.0,2,0,1,1,1,1,1,0,1,1,1,1,1,ho-chi-minh,houses,0,fully
f4b30491-ed2b-49b7-ba69-57a0c80af421,45000000000,22,22,135.0,5,0,1,1,1,1,1,0,1,1,1,1,1,ho-chi-minh,houses,0,fully
11596910-756f-4e88-9221-aadc0ed6302e,42000000000,4,4,139.0,4,0,1,1,1,1,1,0,1,1,1,1,1,ho-chi-minh,houses,0,fully
bf706c4f-14e3-4d42-a87d-4a132c1d549a,12000000000,4,4,106.0,4,0,1,1,1,1,1,0,1,1,1,1,1,ho-chi-minh,houses,0,fully
21fd5833-86cb-4a26-8e99-a24389a0f03f,42500000000,8,16,191.0,8,0,1,1,1,1,1,0,1,1,1,1,1,ho-chi-minh,houses,0,fully
e83da4fd-14c1-43fe-a16a-7a1edbcfd920,27000000000,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,ho-chi-minh,houses,0,fully
0943d36b-abe6-4ff0-a8e4-44dc8f818869,32000000000,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,ho-chi-minh,houses,0,fully
dce52321-92cc-41d4-8104-5ca4a4357816,69000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ho-chi-minh,houses,0,fully
bc210eec-a62e-4874-b655-230c08361dd6,67000000000,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,ho-chi-minh,houses,0,fully
b83b02fd-6a4e-4415-bd6f-de8db24063e2,50000000000,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,ho-chi-minh,houses,0,fully
68abe86a-ae58-4cdf-8330-9aebce83edb5,53000000000,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,ho-chi-minh,houses,0,fully
51feac44-6421-4e9b-973b-f11c213942b5,30600000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ho-chi-minh,houses,0,fully
109e1ce2-7e27-46b5-afee-6a5452623dd2,55000000000,11,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,ho-chi-minh,houses,0,fully
7f82839d-8b78-488e-a470-240e9ca7759c,100000000000,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,ho-chi-minh,houses,0,fully
fcb05739-1577-4364-a6ff-7a01c8da589d,480000000000,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ho-chi-minh,houses,0,fully
54b9e97b-b55e-4b6b-9caf-273f3e8bc5dd,48000000000,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,ho-chi-minh,houses,0,fully
0bd4c509-8e84-4ebd-bd64-4171cdab2c14,45000000000,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,ho-chi-minh,houses,0,fully
17626256-d4df-426b-9a15-216c52776806,45000000000,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,ho-chi-minh,houses,0,fully
ad809524-5502-4553-bae1-9c1ba8d6bc81,19500000000,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,ho-chi-minh,houses,0,fully
2c91a40c-d4bc-4d64-8382-b349a2d57bbd,18000000000,4,0,79.2,2,0,0,0,0,0,0,0,0,0,0,0,0,ho-chi-minh,houses,0,fully
30977535-b6f1-4fb7-9a40-37332741934d,32000000000,0,0,578.0,0,0,0,0,0,0,0,0,0,0,0,0,0,ho-chi-minh,houses,0,fully
8cf108b1-fa4f-4987-99a4-12557579bff6,14000000000,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,ho-chi-minh,houses,0,fully
5e5322bf-a18d-43fb-a1c4-e2303889282a,12500000000,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,ho-chi-minh,houses,0,fully
3108edd2-d596-4014-9e52-86dfbceb0dcd,11500000000,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,ho-chi-minh,houses,0,fully
f177bdf1-40fa-40bf-81d8-a6743b89b5d7,18500000000,4,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,ho-chi-minh,houses,0,fully
fdccfdeb-12c1-4d72-a036-4dd96d14581e,120000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ho-chi-minh,houses,0,fully
3ed11c38-f3db-4e21-ad99-307db0a6df88,47000000000,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,ho-chi-minh,houses,0,fully
1a847e92-22ef-43ab-bc6f-f1835106d75f,55000000000,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,ho-chi-minh,houses,0,fully
57b9f173-daef-46d3-bd93-a0937db175fe,36700000000,4,0,110.0,3,0,0,0,0,0,0,0,0,0,0,0,0,ho-chi-minh,houses,0,fully
43bc6ff4-b4e0-474f-85f7-b4849a7dd2f6,14400000000,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,ho-chi-minh,houses,0,fully
a7d90b38-edfd-4a6d-ab1d-1370bf077d04,19000000000,4,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,ho-chi-minh,houses,0,fully
fd6f32b8-8ea5-40ec-a26f-061de34ea18b,95000000000,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,ho-chi-minh,houses,0,fully
8dcb6a29-78a7-48ce-b7a8-e1015474de57,13000000000,0,0,97.0,0,0,1,1,1,1,1,0,1,1,1,1,1,ho-chi-minh,houses,0,fully
2ce2d079-c8be-447e-b3b0-5a1d53e0a351,95000000000,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,ho-chi-minh,houses,0,fully
a1248b5a-c1c5-4435-b311-c7072bd40654,18000000000,4,0,0,2,0,1,1,1,1,1,0,1,1,1,1,1,ho-chi-minh,houses,0,fully
fd9a2c17-6a12-4c18-8e59-a58a396ecd56,78000000000,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,ho-chi-minh,houses,0,fully
466cb034-5c82-482b-b206-fe000f5594f1,16000000000,4,3,59.0,3,0,0,0,0,0,0,0,0,0,0,0,0,ho-chi-minh,houses,0,fully
32b358f7-3dac-49d2-b7ce-0764befedf3d,110000000000,3,2,514.0,5,0,0,0,0,0,0,0,0,0,0,0,0,ho-chi-minh,houses,0,fully
8a6fd196-031b-4f10-b375-06de2d57b209,12000000000,5,5,165.0,4,0,1,0,1,1,0,0,1,0,0,0,1,ho-chi-minh,houses,0,fully
fa9e9dc0-2a99-4859-a73c-4ee60610a455,4300000000,2,2,88.0,2,0,1,0,0,1,1,0,1,0,0,0,1,ho-chi-minh,houses,0,fully
e39b72d0-3bd8-49f3-9568-3ddd3012b6ae,3950000000,2,2,120.0,4,0,1,0,0,1,1,0,1,0,0,0,1,ho-chi-minh,houses,0,fully
dd7741ff-e7ae-4058-96fb-3569ad423435,9000000000,8,6,300.0,2,0,1,0,0,1,1,0,1,0,0,0,1,ho-chi-minh,houses,0,fully
d307d1a3-a99b-4976-ba3f-9dbe72564a95,3800000000,2,2,69.0,2,0,1,0,0,1,1,0,1,0,0,0,1,ho-chi-minh,houses,0,fully
abb2308c-d270-4579-bd32-812536d291c2,4800000000,3,3,150.0,3,0,1,0,0,1,1,0,1,0,0,0,1,ho-chi-minh,houses,0,fully
588219cd-8f08-42c8-a589-54f200aabee3,4300000000,2,2,100.0,2,0,1,0,0,1,1,0,1,0,0,0,1,ho-chi-minh,houses,0,fully
1f72f54b-f9bb-4191-b0bf-7d24f7e7addb,4050000000,4,3,120.0,3,0,1,0,0,1,1,0,1,0,0,0,1,ho-chi-minh,houses,0,fully
1bf3fda6-2cce-412c-9afb-668b0ec49c67,4950000000,4,4,150.0,3,0,1,0,0,1,1,0,1,0,0,0,1,ho-chi-minh,houses,0,fully
0e91bf72-e90e-45bb-9132-e0f50b5da307,5350000000,2,2,116.0,2,0,1,0,0,1,1,0,1,0,0,0,1,ho-chi-minh,houses,0,fully
